坦 然 面 对 质 疑 ， 尊 重 客 观 规 律
城 市 场 景 的 三 维 时 空 表 达 与 构 建
保 障 信 息 安 全 必 须 掌 握 文 档 标 准
深 度 学 习 在 统 计 机 器 翻 译 的 应 用
场 景 引 擎 在 计 算 广 告 领 域 的 应 用
人 工 世 界 与 社 会 计 算 的 科 学 意 义
产 业 数 字 化 转 型 升 级 的 最 新 进 展
与 中 文 信 息 处 理 相 关 的 国 际 评 测
文 本 检 索 评 测 （ T R E C 1 0 ）
基 于 图 神 经 网 络 的 长 尾 关 系 抽 取
元 宇 宙 给 网 络 空 间 带 来 的 新 内 涵
分 布 计 算 模 型 、 支 撑 技 术 及 应 用
众 包 系 统 的 质 量 模 型 与 保 障 方 法
基 于 树 图 的 疫 情 传 播 态 势 可 视 化
研 究 背 景 、 研 究 问 题 与 研 究 假 设
其 放 弃 向 项 目 继 续 贡 献 的 概 率 。
R （ R o l e ， 角 色 ） 层 元 模 型
G （ G o a l ， 目 标 ） 层 元 模 型
北 大 计 算 语 言 所 的 语 言 资 源 概 况
综 合 型 语 言 知 识 库 及 其 发 展 规 划
汉 语 信 息 处 理 与 语 言 知 识 库 建 设
五 笔 字 型 与 大 陆 知 识 产 权 第 一 案
5 0 年 来 具 有 代 表 性 的 科 技 成 就
相 信 自 己 的 力 量 ， 坚 持 自 主 创 新
我 们 应 该 对 人 工 智 能 期 待 什 么 ？
C C F 颁 发 2 0 1 1 终 身 成 就 奖
轻 量 级 服 务 聚 合 与 应 用 生 成 环 境
基 于 有 监 督 学 习 的 在 线 学 习 算 法
人 机 物 三 元 计 算 的 未 来 研 究 热 点
特 定 领 域 的 软 件 体 系 结 构 的 设 计
网 络 流 量 特 征 及 测 量 需 求 多 样 化
挑 战 五 ： 推 荐 系 统 的 脆 弱 性 问 题
中 国 计 算 机 学 会 选 举 委 员 会 条 例
第 二 条 秘 书 长 应 具 备 如 下 条 件
第 六 条 秘 书 长 候 选 人 产 生 流 程
新 的 观 念 ： 数 据 必 须 组 织 起 来
三 位 有 价 值 又 成 功 的 中 国 科 学 家
所 做 的 研 究 都 有 独 特 的 竞 争 优 势
社 会 流 动 性 是 价 值 与 成 功 的 基 础
疫 情 加 速 了 我 国 经 济 活 动 的 变 革
毕 业 设 计 ( c a p s t o n e )
自 然 语 言 的 表 示 学 习 与 机 器 阅 读
基 于 图 神 经 网 络 的 知 识 图 谱 应 用
可 信 计 算 的 基 本 思 想 与 主 要 技 术
可 信 计 算 发 展 中 存 在 的 一 些 问 题
缺 少 安 全 机 制 与 容 错 机 制 的 结 合
信 息 安 全 科 学 技 术 重 点 发 展 方 向
报 业 数 字 资 产 管 理 技 术 独 辟 蹊 径
数 字 化 视 音 频 控 制 技 术 顺 应 潮 流
缩 放 图 像 间 层 次 几 何 关 系 的 匹 配
基 于 S S I M 准 则 的 像 素 间 匹 配
面 向 序 列 推 荐 的 自 监 督 学 习 方 法
群 体 避 难 迁 移 行 为 的 预 测 和 模 拟
如 何 防 止 未 知 的 恶 意 软 件 攻 击 ？
图 神 经 网 络 在 知 识 图 谱 中 的 应 用
基 于 卷 积 定 理 的 图 神 经 网 络 模 型
基 于 邻 居 聚 合 的 图 神 经 网 络 模 型
基 于 人 机 意 图 的 协 同 决 策 与 控 制
我 们 已 经 进 入 了 资 源 稀 缺 的 时 代
原 则 6 ： 测 试 策 略 的 经 验 性 评 价
合 理 安 排 现 场 考 查 任 务 非 常 重 要
基 于 “ 双 开 ” 的 网 络 化 软 件 生 产
数 字 微 镜 的 表 面 微 机 械 加 工 工 艺
中 文 信 息 检 索 技 术 的 现 状 与 挑 战
我 国 高 校 预 长 聘 制 的 引 入 与 实 践
具 备 鲁 棒 和 内 生 特 性 的 可 信 系 统
人 工 智 能 需 要 什 么 样 的 物 理 仿 真
协 同 与 互 操 作 面 临 的 机 遇 与 挑 战
网 络 化 软 件 与 复 杂 适 应 系 统 理 论
产 学 合 作 ： 逐 渐 定 型 的 全 新 模 式
深 度 学 习 ： 独 孤 求 败 和 孤 独 求 索
非 学 术 事 务 管 理 及 学 术 资 源 分 配
笔 者 对 网 络 技 术 发 展 的 初 步 认 识
对 比 物 理 分 析 计 算 机 科 普 的 现 状
受 众 的 认 知 基 础 影 响 科 普 的 效 果
不 同 的 科 普 目 的 影 响 科 普 的 效 果
地 名 词 典 和 人 工 规 则 结 合 的 方 法
C S P 认 证 对 教 学 的 促 进 与 影 响
云 计 算 的 自 适 应 资 源 调 度 和 管 理
挑 战 5 ： 大 脑 和 心 智 的 体 系 结 构
迎 接 挑 战 ： i V i S 的 研 究 题 目
中 国 操 作 系 统 领 域 工 作 者 的 追 赶
下 一 代 互 联 网 的 定 义 和 主 要 特 征
超 导 量 子 计 算 近 年 来 的 重 要 进 展
安 全 领 域 的 资 源 分 配 及 博 弈 模 型
关 于 中 国 计 算 机 学 会 的 英 文 命 名
关 于 中 国 计 算 机 学 会 会 徽 的 设 计
计 算 过 程 表 示 与 计 算 机 结 构 分 类
动 静 态 图 统 一 ， 兼 顾 效 率 和 性 能
无 线 传 感 器 网 络 ( W S N ) 概 述
系 统 界 向 软 件 工 程 界 的 “ 入 侵 ”
数 据 中 心 水 冷 系 统 的 现 状 与 挑 战
注 重 新 型 计 算 系 统 教 材 建 设
要 点 三 ： 通 过 思 维 实 验 研 究 智 能
开 放 ， 安 全 和 隐 私 ： 互 联 的 社 会
C C 2 0 0 1 的 课 程 体 系 结 构
创 造 人 类 级 人 工 智 能 的 若 干 观 点
C M - 4 + : 4 级 以 上 儿 童 机 器
公 共 安 全 问 题 研 究 的 窘 境 与 曙 光
大 规 模 虚 拟 人 群 建 模 与 仿 真 引 擎
复 杂 三 维 场 景 快 速 建 模 工 具 软 件
有 限 资 源 下 的 混 合 需 求 实 时 调 度
不 可 靠 资 源 下 的 混 合 关 键 性 调 度
支 持 智 能 服 务 机 的 服 务 系 统 实 例
数 据 科 学 家 v s 解 决 方 案 架 构 师
池 内 报 酬 分 配 和 可 能 的 操 纵 方 法
复 杂 软 件 系 统 的 安 全 性 和 可 靠 性
缺 陷 严 重 程 度 和 优 先 等 级 的 预 测
大 数 据 下 的 缺 陷 报 告 管 理 与 分 析
高 校 对 计 算 机 学 科 的 探 讨 与 思 考
基 于 高 效 负 样 本 采 样 的 快 速 训 练
互 联 网 时 代 的 可 信 软 件 技 术 体 系
网 构 软 件 开 发 方 法 及 可 信 性 保 障
建 立 物 理 特 征 到 认 知 表 征 的 映 射
认 知 表 征 与 目 标 语 义 的 关 联 分 析
认 知 表 征 与 目 标 语 义 的 关 联 建 模
片 上 网 络 — — 实 现 高 速 核 间 通 信
以 数 据 为 中 心 的 体 系 结 构 的 转 变
国 外 汽 车 车 载 电 子 系 统 发 展 现 状
国 内 汽 车 车 载 电 子 系 统 发 展 现 状
数 据 科 学 在 中 国 以 及 我 们 的 感 悟
A p o l l o 开 放 平 台 架 构 概 览
A p o l l o 开 放 平 台 发 展 路 线
A p o l l o 开 源 平 台 核 心 模 块
A p o l l o 汽 车 信 息 安 全 平 台
多 学 科 综 合 诊 疗 过 程 和 知 识 汇 聚
第 三 阶 段 ， 由 用 户 提 出 改 进 请 求
如 何 兼 顾 平 台 利 益 和 用 户 体 验 ？
步 骤 5 ： 对 解 决 思 路 形 式 化
步 骤 1 0 ： 论 文 或 专 利 撰 写
芬 兰 科 学 计 算 中 心 的 历 史 和 现 状
芬 兰 科 学 计 算 中 心 在 欧 洲 的 地 位
政 府 对 芬 兰 科 学 计 算 中 心 的 支 持
S D N 网 络 中 虚 拟 网 络 映 射 问 题
S D N 网 络 虚 拟 化 的 容 错 性 问 题
S D N 网 络 虚 拟 化 可 扩 展 性 问 题
社 会 网 络 在 社 会 学 中 的 思 想 渊 源
社 会 中 的 横 向 结 构 （ 社 会 群 体 ）
云 际 存 储 的 可 表 达 ： 抽 象 与 需 求
面 向 体 系 结 构 的 碳 足 迹 量 化 模 型
多 核 处 理 器 中 的 共 享 存 储 器 管 理
基 于 传 统 文 化 的 沉 浸 式 自 然 交 互
数 据 存 储 需 求 及 需 要 解 决 的 问 题
生 物 群 智 到 人 工 群 智 的 映 射 机 理
提 升 网 络 防 御 能 力 ， 防 黑 客 入 侵
基 于 多 模 态 信 息 的 自 然 语 言 处 理
论 断 1 ： 网 络 安 全 的 未 来 在 云 中
基 于 流 式 软 件 结 构 的 功 能 服 务 层
把 互 联 网 思 维 引 入 到 学 会 发 展 中
服 务 流 程 与 服 务 A g e n t 协 同
智 能 机 器 人 创 作 与 A I 辅 助 审 核
国 内 计 算 机 领 域 学 术 评 价 的 演 进
人 工 智 能 将 推 动 新 一 轮 军 事 变 革
细 胞 类 型 匹 配 的 多 组 学 数 据 整 合
云 计 算 下 的 互 联 网 “ 生 态 循 环 ”
可 穿 戴 计 算 系 统 用 户 界 面 工 具 包
面 向 服 务 的 开 源 云 计 算 基 础 设 施
基 于 多 模 态 的 监 管 数 据 分 析 技 术
如 何 处 理 并 行 任 务 结 构 的 复 杂 性
元 知 识 和 领 域 核 心 知 识 必 须 强 记
汽 车 电 子 系 统 结 构 及 其 安 全 隐 患
外 部 攻 击 接 口 — — 信 息 娱 乐 系 统
计 算 / 存 储 / 网 络 深 度 融 合 架 构
下 一 代 互 联 网 ， 是 什 么 样 子 呢 ？
对 程 序 设 计 语 言 未 来 发 展 的 展 望
应 关 注 人 工 智 能 引 发 的 科 学 革 命
要 更 加 关 注 企 业 对 新 技 术 的 需 求
针 对 性 强 、 覆 盖 面 广 的 分 组 讨 论
后 量 子 时 代 密 码 系 统 的 历 史 回 顾
汉 字 信 息 处 理 中 的 两 个 突 出 问 题
不 确 定 移 动 对 象 管 理 和 隐 私 保 护
移 动 对 象 全 时 域 索 引 及 查 询 处 理
让 机 器 用 自 己 的 方 式 思 考 和 成 长
智 能 是 最 基 本 的 、 更 重 要 的 事 情
虚 拟 现 实 是 影 视 技 术 发 展 的 未 来
拼 接 编 辑 是 全 景 视 频 质 量 的 关 键
内 容 制 作 是 虚 拟 现 实 发 展 的 血 肉
云 计 算 的 新 形 态 ： 云 网 融 合 系 统
争 取 让 更 多 的 同 行 读 我 们 的 论 文
基 于 语 义 的 医 学 网 络 挖 掘 与 分 析
帕 斯 卡 加 法 器 和 莱 布 尼 茨 乘 法 器
几 何 学 与 计 算 机 科 学 的 相 互 影 响
几 何 学 在 计 算 机 科 学 的 应 用 案 例
在 心 理 物 理 学 和 工 学 领 域 的 发 展
热 点 三 信 息 科 学 的 发 展 规 律
群 体 计 算 的 资 源 建 模 与 任 务 分 解
群 体 计 算 的 质 量 度 量 与 机 制 设 计
基 于 移 动 应 用 大 数 据 的 需 求 工 程
基 于 移 动 应 用 大 数 据 的 软 件 重 用
实 现 有 效 的 用 户 身 份 与 访 问 管 理
沿 等 参 线 可 变 连 续 性 的 曲 面 构 造
民 主 办 会 、 开 放 竞 争 、 制 度 建 设
第 六 感 ： 信 息 和 物 体 的 深 度 整 合
K i n e c t ： 身 体 就 是 控 制 器
传 送 层 ( 核 心 网 ) 以 光 纤 为 主 导
“ 分 布 式 大 图 迭 代 计 算 ” 之 我 见
面 对 困 难 ， 凝 心 聚 力 ， 迎 难 而 上
以 解 决 科 研 问 题 的 态 度 去 做 论 坛
尝 试 多 名 导 师 共 同 指 导 一 名 学 生
软 件 演 化 研 究 的 两 个 代 表 性 工 作
S I M D 扩 展 的 向 量 化 效 率 问 题
蓬 勃 发 展 的 软 件 测 试 产 业 与 技 术
软 件 测 试 工 具 的 自 动 化 程 度 提 高
某 些 故 障 用 传 统 方 法 测 试 不 出 来
像 人 一 样 行 动 ， 像 机 器 一 样 思 考
从 单 一 查 询 效 用 到 任 务 整 体 效 果
日 本 国 家 “ 商 务 网 格 计 算 项 目 ”
教 授 被 忽 略 的 重 要 编 程 语 言 知 识
为 什 么 要 强 烈 呼 吁 重 视 产 业 技 术
强 调 产 业 技 术 不 是 忽 视 基 础 研 究
中 国 的 产 业 技 术 处 于 什 么 水 平 ?
究 中 心 的 经 历 中 学 习 到 的 经 验 。
生 命 科 学 研 究 与 新 医 药 器 械 研 发
车 道 单 元 ( L a n e l e t s )
目 标 聚 焦 ， 打 造 独 特 核 心 竞 争 力
“ 相 对 黑 盒 ” 指 数 加 速 的 量 子 算
信 息 技 术 行 业 的 创 新 主 要 推 动 力
在 线 教 育 : 一 场 正 在 到 来 的 革 命
语 言 处 理 也 面 临 永 无 止 境 的 挑 战
保 罗 格 雷 厄 姆 的 《 黑 客 与 画 家 》
计 算 机 基 础 教 学 改 革 的 两 座 丰 碑
评 价 （ E v a l u a t i o n ）
从 中 国 体 制 内 走 向 国 际 开 放 竞 争
计 算 机 电 子 引 发 第 二 次 数 字 浪 潮
用 于 构 建 解 析 器 的 人 工 智 能 系 统
基 本 概 念 及 M y e r s o n 机 制
继 电 器 仍 是 执 行 器 中 最 重 要 门 类
国 外 汽 车 用 电 子 元 器 件 发 展 现 状
大 咖 云 集 ， 打 造 专 业 影 响 力 论 坛
融 合 之 路 ， 搭 建 产 学 研 对 话 机 制
图 像 、 音 频 和 视 频 信 息 的 可 信 性
终 端 结 点 搜 索 接 入 点 的 2 种 方 式
降 低 认 证 过 程 中 切 换 延 迟 的 方 法
习 惯 于 跟 踪 模 仿 ， 不 敢 重 点 跨 越
按 需 服 务 的 网 络 化 软 件 开 发 框 架
环 境 智 能 化 ， 专 用 终 端 逐 渐 消 失
人 机 一 体 化 ， 人 和 信 息 深 度 融 合
传 统 方 法 V S . 大 数 据 方 法
智 能 运 维 所 用 到 的 机 器 学 习 算 法
互 联 网 金 融 的 监 管 ： 如 何 进 行 ？
互 联 网 金 融 ： 是 机 遇 还 是 泡 沫 ？
结 构 化 和 非 结 构 化 数 据 无 处 不 在
W e b 社 会 网 络 分 析 的 研 究 现 状
社 会 网 络 分 析 的 社 会 学 相 关 理 论
W e b 社 会 网 络 下 的 新 媒 体 传 播
面 向 空 间 大 数 据 的 实 时 计 算 引 擎
非 结 构 化 对 等 计 算 系 统 中 的 搜 索
基 于 分 布 式 哈 希 表 的 关 键 词 搜 索
数 据 交 易 和 共 享 相 关 政 策 与 法 规
片 上 系 统 调 试 设 计 技 术 研 究 方 向
尽 快 发 现 缺 陷 （ B u g ） 的 技 术
元 宇 宙 是 社 会 行 为 发 展 的 新 阶 段
下 一 个 突 破 在 于 自 然 语 言 的 理 解
未 来 人 工 智 能 的 核 心 有 三 种 可 能
数 据 产 权 模 糊 、 用 户 权 益 被 侵 害
自 顶 向 下 和 自 底 向 上 的 信 息 整 合
其 他 量 子 计 算 模 型 下 的 量 子 程 序
传 统 的 基 于 分 解 的 复 杂 任 务 众 包
非 稳 态 下 I T 系 统 的 优 化 和 建 议
哈 希 函 数 的 系 列 研 讨 会 和 工 作 组
三 个 时 代 的 交 汇 期 ， 中 国 全 面 领
城 市 数 据 可 视 分 析 的 挑 战 与 机 遇
泛 在 化 网 络 的 扩 展 性 带 来 的 挑 战
E R S F Q 电 路 / e S F Q 电 路
基 于 开 源 和 群 智 的 实 践 教 学 方 法
云 际 网 络 互 联 中 事 件 审 计 与 追 溯
云 际 服 务 测 量 、 审 计 与 比 较 方 法
移 动 社 交 网 络 时 空 交 互 语 义 获 取
移 动 社 交 网 络 时 空 交 互 模 式 发 现
城 市 大 规 模 实 体 可 视 化 建 模 展 现
重 新 审 视 2 0 0 0 年 的 微 处 理 器
什 么 样 的 本 科 生 适 合 参 加 科 研 ？
实 验 平 台 支 持 的 意 义 与 应 用 价 值
关 键 字 竞 价 参 与 者 行 为 规 律 研 究
网 络 社 会 和 复 杂 网 络 的 宏 观 分 析
并 行 搜 索 、 系 列 搜 索 和 引 导 搜 索
基 本 特 征 搜 索 一 般 为 有 效 搜 索 。
形 成 新 的 抵 消 能 力 和 不 对 称 优 势
国 内 外 编 译 相 关 课 程 的 设 置 情 况
对 “ 编 译 原 理 ” 课 程 设 置 的 思 考
基 于 虚 拟 平 台 的 S o C 设 计 方 法
同 伴 预 测 与 无 验 证 信 息 评 估 简 介
代 表 性 工 作 ： 行 列 式 互 信 息 机 制
超 级 计 算 机 的 “ 浮 点 效 率 鸿 沟 ”
关 注 系 统 ， 强 调 学 术 和 产 业 融 合
超 大 规 模 媒 体 存 储 系 统 和 云 结 构
基 于 文 件 的 持 续 数 据 保 护 的 特 点
科 学 发 展 有 什 么 规 律 和 标 尺 吗 ？
计 算 机 科 学 本 质 上 是 “ 事 理 学 ”
新 冠 疫 情 和 网 络 安 全 威 胁 的 异 同
要 意 识 到 只 传 递 信 息 还 远 远 不 够
“ 强 能 力 ” 不 能 弥 补 “ 差 态 度 ”
小 事 都 做 不 好 的 人 肯 定 难 成 大 事
责 任 心 和 诚 信 是 成 就 事 业 的 基 础
研 究 生 培 养 的 手 段 应 服 从 于 目 标
树 立 阳 光 心 态 应 从 导 师 自 己 做 起
药 物 研 发 中 联 邦 学 习 的 一 般 过 程
药 物 研 发 中 联 邦 学 习 算 法 的 挑 战
误 区 一 ： 用 户 和 消 费 者 是 一 回 事
人 类 行 为 对 机 会 信 息 传 播 的 影 响
网 络 空 间 战 略 及 其 相 互 关 系 分 析
高 速 交 叉 点 缓 存 交 换 机 系 统 设 计
高 性 能 计 算 公 共 服 务 平 台 的 特 点
高 性 能 计 算 公 共 服 务 平 台 的 未 来
新 硬 件 驱 动 的 数 据 管 理 研 究 现 状
基 于 新 硬 件 的 持 久 化 与 事 务 处 理
虚 拟 现 实 技 术 的 研 究 前 沿 与 热 点
虚 拟 现 实 技 术 与 应 用 的 发 展 趋 势
混 合 智 能 系 统 的 智 能 行 为 实 现 方
姿 势 识 别 产 品 正 在 敲 击 市 场 大 门
G e s t u r e S t o r m 系 统
R C U 锁 — — 细 化 访 问 方 式 粒 度
社 会 网 络 中 语 义 话 题 的 自 动 发 现
算 法 容 错 在 高 性 能 计 算 中 的 应 用
新 型 硬 件 开 发 语 言 C h i s e l
开 展 前 瞻 性 研 究 需 要 胆 识 和 气 魄
区 块 链 信 息 系 统 的 基 础 平 台 研 发
区 块 链 信 息 系 统 的 交 叉 学 科 融 合
区 块 链 信 息 系 统 的 其 他 创 新 应 用
性 别 失 衡 的 原 因 探 究 与 相 关 行 动
第 二 届 中 美 计 算 机 科 学 高 峰 论 坛
最 受 瞩 目 的 学 科 和 技 术 调 研 对 比
2 0 1 5 年 大 数 据 发 展 阶 段 判 断
超 前 科 技 研 发 如 何 解 决 资 金 问 题
进 取 ， 需 要 付 出 超 乎 寻 常 的 努 力
进 取 ， 需 要 更 远 大 的 梦 想 和 抱 负
